# Time(s) Pressure(Pa)
0.000000e+00 -1.917876e+03
0.000000e+00 -2.505859e+03
0.000000e+00 -3.141491e+03
0.000000e+00 -3.823898e+03
0.000000e+00 -4.552159e+03
0.000000e+00 -5.325312e+03
0.000000e+00 -6.142361e+03
0.000000e+00 -7.002288e+03
0.000000e+00 -7.904061e+03
0.000000e+00 -8.846647e+03
0.000000e+00 -9.829018e+03
0.000000e+00 -1.085017e+04
0.000000e+00 -1.190911e+04
0.000000e+00 -1.300491e+04
0.000000e+00 -1.413667e+04
0.000000e+00 -1.530354e+04
0.000000e+00 -1.650476e+04
0.000000e+00 -1.773960e+04
0.000000e+00 -1.900745e+04
0.000000e+00 -2.030774e+04
0.000000e+00 -2.164001e+04
0.000000e+00 -2.300387e+04
0.000000e+00 -2.439903e+04
0.000000e+00 -2.582525e+04
0.000000e+00 -2.728241e+04
0.000000e+00 -2.877043e+04
0.000000e+00 -3.028933e+04
0.000000e+00 -3.183917e+04
0.000000e+00 -3.342006e+04
0.000000e+00 -3.503217e+04
0.000000e+00 -3.667569e+04
0.000000e+00 -3.835082e+04
0.000000e+00 -4.005776e+04
0.000000e+00 -4.179673e+04
0.000000e+00 -4.356789e+04
0.000000e+00 -4.537136e+04
0.000000e+00 -4.720723e+04
0.000000e+00 -4.907548e+04
0.000000e+00 -5.097603e+04
0.000000e+00 -5.290867e+04
0.000000e+00 -5.487308e+04
0.000000e+00 -5.686881e+04
0.000000e+00 -5.889526e+04
0.000000e+00 -6.095167e+04
0.000000e+00 -6.303709e+04
0.000000e+00 -6.515041e+04
0.000000e+00 -6.729034e+04
0.000000e+00 -6.945536e+04
0.000000e+00 -7.164378e+04
0.000000e+00 -7.385370e+04
0.000000e+00 -7.608301e+04
0.000000e+00 -7.832941e+04
0.000000e+00 -8.059040e+04
0.000000e+00 -8.286327e+04
0.000000e+00 -8.514515e+04
0.000000e+00 -8.743298e+04
0.000000e+00 -8.972353e+04
0.000000e+00 -9.201342e+04
0.000000e+00 -9.429914e+04
0.000000e+00 -9.657705e+04
0.000000e+00 -9.884340e+04
0.000000e+00 -1.010943e+05
0.000000e+00 -1.033260e+05
0.000000e+00 -1.055344e+05
0.000000e+00 -1.077155e+05
0.000000e+00 -1.098655e+05
0.000000e+00 -1.119802e+05
0.000000e+00 -1.140557e+05
0.000000e+00 -1.160882e+05
0.000000e+00 -1.180739e+05
0.000000e+00 -1.200089e+05
0.000000e+00 -1.218897e+05
0.000000e+00 -1.237129e+05
0.000000e+00 -1.254750e+05
0.000000e+00 -1.271730e+05
0.000000e+00 -1.288037e+05
0.000000e+00 -1.303645e+05
0.000000e+00 -1.318526e+05
0.000000e+00 -1.332658e+05
0.000000e+00 -1.346018e+05
0.000000e+00 -1.358586e+05
0.000000e+00 -1.370346e+05
0.000000e+00 -1.381283e+05
0.000000e+00 -1.391383e+05
0.000000e+00 -1.400636e+05
0.000000e+00 -1.409035e+05
0.000000e+00 -1.416573e+05
0.000000e+00 -1.423247e+05
0.000000e+00 -1.429055e+05
0.000000e+00 -1.433997e+05
0.000000e+00 -1.438075e+05
0.000000e+00 -1.441294e+05
0.000000e+00 -1.443660e+05
0.000000e+00 -1.445180e+05
0.000000e+00 -1.445863e+05
0.000000e+00 -1.445719e+05
0.000000e+00 -1.444759e+05
0.000000e+00 -1.442997e+05
0.000000e+00 -1.440446e+05
0.000000e+00 -1.437120e+05
0.000000e+00 -1.433035e+05
0.000000e+00 -1.428207e+05
0.000000e+00 -1.422651e+05
0.000000e+00 -1.416385e+05
0.000000e+00 -1.409426e+05
0.000000e+00 -1.401791e+05
0.000000e+00 -1.393498e+05
0.000000e+00 -1.384565e+05
0.000000e+00 -1.375008e+05
0.000000e+00 -1.364847e+05
0.000000e+00 -1.354099e+05
0.000000e+00 -1.342781e+05
0.000000e+00 -1.330911e+05
0.000000e+00 -1.318507e+05
0.000000e+00 -1.305586e+05
0.000000e+00 -1.292166e+05
0.000000e+00 -1.278263e+05
0.000000e+00 -1.263895e+05
0.000000e+00 -1.249079e+05
0.000000e+00 -1.233833e+05
0.000000e+00 -1.218173e+05
0.000000e+00 -1.202116e+05
0.000000e+00 -1.185681e+05
0.000000e+00 -1.168884e+05
0.000000e+00 -1.151742e+05
0.000000e+00 -1.134273e+05
0.000000e+00 -1.116496e+05
0.000000e+00 -1.098427e+05
0.000000e+00 -1.080085e+05
0.000000e+00 -1.061488e+05
0.000000e+00 -1.042655e+05
0.000000e+00 -1.023603e+05
0.000000e+00 -1.004353e+05
0.000000e+00 -9.849224e+04
0.000000e+00 -9.653306e+04
0.000000e+00 -9.455968e+04
0.000000e+00 -9.257403e+04
0.000000e+00 -9.057804e+04
0.000000e+00 -8.857363e+04
0.000000e+00 -8.656274e+04
0.000000e+00 -8.454727e+04
0.000000e+00 -8.252912e+04
0.000000e+00 -8.051018e+04
0.000000e+00 -7.849230e+04
0.000000e+00 -7.647731e+04
0.000000e+00 -7.446698e+04
0.000000e+00 -7.246307e+04
0.000000e+00 -7.046728e+04
0.000000e+00 -6.848124e+04
0.000000e+00 -6.650656e+04
0.000000e+00 -6.454477e+04
0.000000e+00 -6.259733e+04
0.000000e+00 -6.066564e+04
0.000000e+00 -5.875103e+04
0.000000e+00 -5.685478e+04
0.000000e+00 -5.497807e+04
0.000000e+00 -5.312202e+04
0.000000e+00 -5.128769e+04
0.000000e+00 -4.947606e+04
0.000000e+00 -4.768804e+04
0.000000e+00 -4.592449e+04
0.000000e+00 -4.418620e+04
0.000000e+00 -4.247391e+04
0.000000e+00 -4.078831e+04
0.000000e+00 -3.913003e+04
0.000000e+00 -3.749968e+04
0.000000e+00 -3.589783e+04
0.000000e+00 -3.432502e+04
0.000000e+00 -3.278180e+04
0.000000e+00 -3.126866e+04
0.000000e+00 -2.978613e+04
0.000000e+00 -2.833472e+04
0.000000e+00 -2.691497e+04
0.000000e+00 -2.552743e+04
0.000000e+00 -2.417266e+04
0.000000e+00 -2.285129e+04
0.000000e+00 -2.156396e+04
0.000000e+00 -2.031137e+04
0.000000e+00 -1.909426e+04
0.000000e+00 -1.791343e+04
0.000000e+00 -1.676975e+04
0.000000e+00 -1.566414e+04
0.000000e+00 -1.459759e+04
0.000000e+00 -1.357114e+04
0.000000e+00 -1.258592e+04
0.000000e+00 -1.164311e+04
0.000000e+00 -1.074397e+04
0.000000e+00 -9.889799e+03
0.000000e+00 -9.081972e+03
0.000000e+00 -8.321911e+03
0.000000e+00 -7.611088e+03
0.000000e+00 -6.951019e+03
0.000000e+00 -6.343254e+03
0.000000e+00 -5.789370e+03
0.000000e+00 -5.290967e+03
0.000000e+00 -4.849650e+03
0.000000e+00 -4.467028e+03
0.000000e+00 -4.144697e+03
0.000000e+00 -3.884234e+03
0.000000e+00 -3.687180e+03
0.000000e+00 -3.555035e+03
0.000000e+00 -3.489241e+03
0.000000e+00 -3.491172e+03
0.000000e+00 -3.562120e+03
0.000000e+00 -3.703288e+03
0.000000e+00 -3.915772e+03
0.000000e+00 -4.200551e+03
0.000000e+00 -4.558477e+03
0.000000e+00 -4.990265e+03
0.000000e+00 -5.496477e+03
0.000000e+00 -6.077518e+03
0.000000e+00 -6.733623e+03
0.000000e+00 -7.464847e+03
0.000000e+00 -8.271062e+03
0.000000e+00 -9.151944e+03
0.000000e+00 -1.010697e+04
0.000000e+00 -1.113541e+04
0.000000e+00 -1.223632e+04
0.000000e+00 -1.340855e+04
0.000000e+00 -1.465074e+04
0.000000e+00 -1.596128e+04
0.000000e+00 -1.733837e+04
0.000000e+00 -1.877999e+04
0.000000e+00 -2.028389e+04
0.000000e+00 -2.184762e+04
0.000000e+00 -2.346850e+04
0.000000e+00 -2.514366e+04
0.000000e+00 -2.687004e+04
0.000000e+00 -2.864435e+04
0.000000e+00 -3.046316e+04
0.000000e+00 -3.232284e+04
0.000000e+00 -3.421959e+04
0.000000e+00 -3.614947e+04
0.000000e+00 -3.810839e+04
0.000000e+00 -4.009214e+04
0.000000e+00 -4.209637e+04
0.000000e+00 -4.411666e+04
0.000000e+00 -4.614847e+04
0.000000e+00 -4.818721e+04
0.000000e+00 -5.022823e+04
0.000000e+00 -5.226684e+04
0.000000e+00 -5.429832e+04
0.000000e+00 -5.631796e+04
0.000000e+00 -5.832105e+04
0.000000e+00 -6.030292e+04
0.000000e+00 -6.225894e+04
0.000000e+00 -6.418454e+04
0.000000e+00 -6.607527e+04
0.000000e+00 -6.792674e+04
0.000000e+00 -6.973469e+04
0.000000e+00 -7.149501e+04
0.000000e+00 -7.320373e+04
0.000000e+00 -7.485706e+04
0.000000e+00 -7.645139e+04
0.000000e+00 -7.798330e+04
0.000000e+00 -7.944961e+04
0.000000e+00 -8.084733e+04
0.000000e+00 -8.217374e+04
0.000000e+00 -8.342638e+04
0.000000e+00 -8.460302e+04
0.000000e+00 -8.570172e+04
0.000000e+00 -8.672084e+04
0.000000e+00 -8.765899e+04
0.000000e+00 -8.851511e+04
0.000000e+00 -8.928843e+04
0.000000e+00 -8.997846e+04
0.000000e+00 -9.058506e+04
0.000000e+00 -9.110835e+04
0.000000e+00 -9.154881e+04
0.000000e+00 -9.190717e+04
0.000000e+00 -9.218450e+04
0.000000e+00 -9.238215e+04
0.000000e+00 -9.250179e+04
0.000000e+00 -9.254533e+04
0.000000e+00 -9.251499e+04
0.000000e+00 -9.241325e+04
0.000000e+00 -9.224285e+04
0.000000e+00 -9.200676e+04
0.000000e+00 -9.170821e+04
0.000000e+00 -9.135062e+04
0.000000e+00 -9.093762e+04
0.000000e+00 -9.047303e+04
0.000000e+00 -8.996084e+04
0.000000e+00 -8.940519e+04
0.000000e+00 -8.881036e+04
0.000000e+00 -8.818072e+04
0.000000e+00 -8.752076e+04
0.000000e+00 -8.683503e+04
0.000000e+00 -8.612815e+04
0.000000e+00 -8.540475e+04
0.000000e+00 -8.466950e+04
0.000000e+00 -8.392702e+04
0.000000e+00 -8.318195e+04
0.000000e+00 -8.243884e+04
0.000000e+00 -8.170221e+04
0.000000e+00 -8.097644e+04
0.000000e+00 -8.026585e+04
0.000000e+00 -7.957459e+04
0.000000e+00 -7.890671e+04
0.000000e+00 -7.826604e+04
0.000000e+00 -7.765629e+04
0.000000e+00 -7.708092e+04
0.000000e+00 -7.654322e+04
0.000000e+00 -7.604623e+04
0.000000e+00 -7.559277e+04
0.000000e+00 -7.518540e+04
0.000000e+00 -7.482643e+04
0.000000e+00 -7.451792e+04
0.000000e+00 -7.426162e+04
0.000000e+00 -7.405902e+04
0.000000e+00 -7.391135e+04
0.000000e+00 -7.381952e+04
0.000000e+00 -7.378416e+04
0.000000e+00 -7.380563e+04
0.000000e+00 -7.388398e+04
0.000000e+00 -7.401900e+04
0.000000e+00 -7.421019e+04
0.000000e+00 -7.445677e+04
0.000000e+00 -7.475771e+04
0.000000e+00 -7.511170e+04
0.000000e+00 -7.551721e+04
0.000000e+00 -7.597245e+04
0.000000e+00 -7.647540e+04
0.000000e+00 -7.702386e+04
0.000000e+00 -7.761539e+04
0.000000e+00 -7.824740e+04
0.000000e+00 -7.891710e+04
0.000000e+00 -7.962157e+04
0.000000e+00 -8.035774e+04
0.000000e+00 -8.112243e+04
0.000000e+00 -8.191235e+04
0.000000e+00 -8.272413e+04
0.000000e+00 -8.355433e+04
0.000000e+00 -8.439946e+04
0.000000e+00 -8.525601e+04
0.000000e+00 -8.612045e+04
0.000000e+00 -8.698925e+04
0.000000e+00 -8.785891e+04
0.000000e+00 -8.872596e+04
0.000000e+00 -8.958700e+04
0.000000e+00 -9.043867e+04
0.000000e+00 -9.127773e+04
0.000000e+00 -9.210102e+04
0.000000e+00 -9.290548e+04
0.000000e+00 -9.368820e+04
0.000000e+00 -9.444639e+04
0.000000e+00 -9.517740e+04
0.000000e+00 -9.587874e+04
0.000000e+00 -9.654810e+04
0.000000e+00 -9.718329e+04
0.000000e+00 -9.778235e+04
0.000000e+00 -9.834346e+04
0.000000e+00 -9.886499e+04
0.000000e+00 -9.934551e+04
0.000000e+00 -9.978375e+04
0.000000e+00 -1.001786e+05
0.000000e+00 -1.005293e+05
0.000000e+00 -1.008350e+05
0.000000e+00 -1.010952e+05
0.000000e+00 -1.013095e+05
0.000000e+00 -1.014779e+05
0.000000e+00 -1.016001e+05
0.000000e+00 -1.016764e+05
0.000000e+00 -1.017069e+05
0.000000e+00 -1.016922e+05
0.000000e+00 -1.016328e+05
0.000000e+00 -1.015292e+05
0.000000e+00 -1.013823e+05
0.000000e+00 -1.011929e+05
0.000000e+00 -1.009620e+05
0.000000e+00 -1.006907e+05
0.000000e+00 -1.003799e+05
0.000000e+00 -1.000309e+05
0.000000e+00 -9.964487e+04
0.000000e+00 -9.922305e+04
0.000000e+00 -9.876672e+04
0.000000e+00 -9.827716e+04
0.000000e+00 -9.775566e+04
0.000000e+00 -9.720350e+04
0.000000e+00 -9.662198e+04
0.000000e+00 -9.601234e+04
0.000000e+00 -9.537582e+04
0.000000e+00 -9.471363e+04
0.000000e+00 -9.402692e+04
0.000000e+00 -9.331680e+04
0.000000e+00 -9.258434e+04
0.000000e+00 -9.183055e+04
0.000000e+00 -9.105638e+04
0.000000e+00 -9.026272e+04
0.000000e+00 -8.945038e+04
0.000000e+00 -8.862014e+04
0.000000e+00 -8.777268e+04
0.000000e+00 -8.690864e+04
0.000000e+00 -8.602856e+04
0.000000e+00 -8.513296e+04
0.000000e+00 -8.422226e+04
0.000000e+00 -8.329685e+04
0.000000e+00 -8.235703e+04
0.000000e+00 -8.140309e+04
0.000000e+00 -8.043522e+04
0.000000e+00 -7.945360e+04
0.000000e+00 -7.845836e+04
0.000000e+00 -7.744960e+04
0.000000e+00 -7.642738e+04
0.000000e+00 -7.539174e+04
0.000000e+00 -7.434271e+04
0.000000e+00 -7.328030e+04
0.000000e+00 -7.220452e+04
0.000000e+00 -7.111537e+04
0.000000e+00 -7.001286e+04
0.000000e+00 -6.889703e+04
0.000000e+00 -6.776792e+04
0.000000e+00 -6.662559e+04
0.000000e+00 -6.547016e+04
0.000000e+00 -6.430175e+04
0.000000e+00 -6.312056e+04
0.000000e+00 -6.192681e+04
0.000000e+00 -6.072078e+04
0.000000e+00 -5.950282e+04
0.000000e+00 -5.827331e+04
0.000000e+00 -5.703273e+04
0.000000e+00 -5.578161e+04
0.000000e+00 -5.452055e+04
0.000000e+00 -5.325023e+04
0.000000e+00 -5.197141e+04
0.000000e+00 -5.068491e+04
0.000000e+00 -4.939166e+04
0.000000e+00 -4.809264e+04
0.000000e+00 -4.678892e+04
0.000000e+00 -4.548167e+04
0.000000e+00 -4.417209e+04
0.000000e+00 -4.286152e+04
0.000000e+00 -4.155132e+04
0.000000e+00 -4.024296e+04
0.000000e+00 -3.893798e+04
0.000000e+00 -3.763796e+04
0.000000e+00 -3.634457e+04
0.000000e+00 -3.505954e+04
0.000000e+00 -3.378466e+04
0.000000e+00 -3.252175e+04
0.000000e+00 -3.127270e+04
0.000000e+00 -3.003943e+04
0.000000e+00 -2.882391e+04
0.000000e+00 -2.762813e+04
0.000000e+00 -2.645410e+04
0.000000e+00 -2.530387e+04
0.000000e+00 -2.417948e+04
0.000000e+00 -2.308299e+04
0.000000e+00 -2.201645e+04
0.000000e+00 -2.098191e+04
0.000000e+00 -1.998141e+04
0.000000e+00 -1.901694e+04
0.000000e+00 -1.809051e+04
0.000000e+00 -1.720406e+04
0.000000e+00 -1.635949e+04
0.000000e+00 -1.555866e+04
0.000000e+00 -1.480340e+04
0.000000e+00 -1.409543e+04
0.000000e+00 -1.343644e+04
0.000000e+00 -1.282805e+04
0.000000e+00 -1.227177e+04
0.000000e+00 -1.176906e+04
0.000000e+00 -1.132129e+04
0.000000e+00 -1.092971e+04
0.000000e+00 -1.059551e+04
0.000000e+00 -1.031975e+04
0.000000e+00 -1.010341e+04
0.000000e+00 -9.947355e+03
0.000000e+00 -9.852331e+03
0.000000e+00 -9.818987e+03
0.000000e+00 -9.847852e+03
0.000000e+00 -9.939344e+03
0.000000e+00 -1.009376e+04
0.000000e+00 -1.031130e+04
0.000000e+00 -1.059202e+04
0.000000e+00 -1.093588e+04
0.000000e+00 -1.134273e+04
0.000000e+00 -1.181229e+04
0.000000e+00 -1.234418e+04
0.000000e+00 -1.293791e+04
0.000000e+00 -1.359288e+04
0.000000e+00 -1.430839e+04
0.000000e+00 -1.508363e+04
0.000000e+00 -1.591771e+04
0.000000e+00 -1.680962e+04
0.000000e+00 -1.775828e+04
0.000000e+00 -1.876252e+04
0.000000e+00 -1.982109e+04
0.000000e+00 -2.093264e+04
0.000000e+00 -2.209577e+04
0.000000e+00 -2.330901e+04
0.000000e+00 -2.457081e+04
0.000000e+00 -2.587958e+04
0.000000e+00 -2.723366e+04
0.000000e+00 -2.863134e+04
0.000000e+00 -3.007086e+04
0.000000e+00 -3.155045e+04
0.000000e+00 -3.306826e+04
0.000000e+00 -3.462244e+04
0.000000e+00 -3.621108e+04
0.000000e+00 -3.783228e+04
0.000000e+00 -3.948409e+04
0.000000e+00 -4.116456e+04
0.000000e+00 -4.287172e+04
0.000000e+00 -4.460359e+04
0.000000e+00 -4.635819e+04
0.000000e+00 -4.813351e+04
0.000000e+00 -4.992758e+04
0.000000e+00 -5.173838e+04
0.000000e+00 -5.356392e+04
0.000000e+00 -5.540223e+04
0.000000e+00 -5.725130e+04
0.000000e+00 -5.910918e+04
0.000000e+00 -6.097388e+04
0.000000e+00 -6.284345e+04
0.000000e+00 -6.471593e+04
0.000000e+00 -6.658940e+04
0.000000e+00 -6.846192e+04
0.000000e+00 -7.033159e+04
0.000000e+00 -7.219649e+04
0.000000e+00 -7.405474e+04
0.000000e+00 -7.590448e+04
0.000000e+00 -7.774383e+04
0.000000e+00 -7.957095e+04
0.000000e+00 -8.138402e+04
0.000000e+00 -8.318122e+04
0.000000e+00 -8.496074e+04
0.000000e+00 -8.672081e+04
0.000000e+00 -8.845967e+04
0.000000e+00 -9.017555e+04
0.000000e+00 -9.186675e+04
0.000000e+00 -9.353153e+04
0.000000e+00 -9.516823e+04
0.000000e+00 -9.677517e+04
0.000000e+00 -9.835070e+04
0.000000e+00 -9.989323e+04
0.000000e+00 -1.014011e+05
0.000000e+00 -1.028729e+05
0.000000e+00 -1.043070e+05
0.000000e+00 -1.057018e+05
0.000000e+00 -1.070561e+05
0.000000e+00 -1.083683e+05
0.000000e+00 -1.096370e+05
0.000000e+00 -1.108610e+05
0.000000e+00 -1.120389e+05
0.000000e+00 -1.131696e+05
0.000000e+00 -1.142518e+05
0.000000e+00 -1.152844e+05
0.000000e+00 -1.162664e+05
0.000000e+00 -1.171968e+05
0.000000e+00 -1.180745e+05
0.000000e+00 -1.188989e+05
0.000000e+00 -1.196690e+05
0.000000e+00 -1.203842e+05
0.000000e+00 -1.210439e+05
0.000000e+00 -1.216474e+05
0.000000e+00 -1.221944e+05
0.000000e+00 -1.226844e+05
0.000000e+00 -1.231172e+05
0.000000e+00 -1.234925e+05
0.000000e+00 -1.238102e+05
0.000000e+00 -1.240703e+05
0.000000e+00 -1.242729e+05
0.000000e+00 -1.244181e+05
0.000000e+00 -1.245063e+05
0.000000e+00 -1.245376e+05
0.000000e+00 -1.245127e+05
0.000000e+00 -1.244320e+05
0.000000e+00 -1.242962e+05
0.000000e+00 -1.241060e+05
0.000000e+00 -1.238621e+05
0.000000e+00 -1.235655e+05
0.000000e+00 -1.232172e+05
0.000000e+00 -1.228181e+05
0.000000e+00 -1.223695e+05
0.000000e+00 -1.218725e+05
0.000000e+00 -1.213284e+05
0.000000e+00 -1.207385e+05
0.000000e+00 -1.201042e+05
0.000000e+00 -1.194270e+05
0.000000e+00 -1.187083e+05
0.000000e+00 -1.179497e+05
0.000000e+00 -1.171528e+05
0.000000e+00 -1.163191e+05
0.000000e+00 -1.154503e+05
0.000000e+00 -1.145480e+05
0.000000e+00 -1.136140e+05
0.000000e+00 -1.126498e+05
0.000000e+00 -1.116573e+05
0.000000e+00 -1.106380e+05
0.000000e+00 -1.095936e+05
0.000000e+00 -1.085259e+05
0.000000e+00 -1.074364e+05
0.000000e+00 -1.063268e+05
0.000000e+00 -1.051986e+05
0.000000e+00 -1.040535e+05
0.000000e+00 -1.028930e+05
0.000000e+00 -1.017185e+05
0.000000e+00 -1.005315e+05
0.000000e+00 -9.933343e+04
0.000000e+00 -9.812555e+04
0.000000e+00 -9.690920e+04
0.000000e+00 -9.568559e+04
0.000000e+00 -9.445591e+04
0.000000e+00 -9.322127e+04
0.000000e+00 -9.198272e+04
0.000000e+00 -9.074125e+04
0.000000e+00 -8.949780e+04
0.000000e+00 -8.825323e+04
0.000000e+00 -8.700834e+04
0.000000e+00 -8.576387e+04
0.000000e+00 -8.452051e+04
0.000000e+00 -8.327888e+04
0.000000e+00 -8.203954e+04
0.000000e+00 -8.080300e+04
0.000000e+00 -7.956973e+04
0.000000e+00 -7.834011e+04
0.000000e+00 -7.711452e+04
0.000000e+00 -7.589326e+04
0.000000e+00 -7.467660e+04
0.000000e+00 -7.346477e+04
0.000000e+00 -7.225798e+04
0.000000e+00 -7.105638e+04
0.000000e+00 -6.986012e+04
0.000000e+00 -6.866931e+04
0.000000e+00 -6.748404e+04
0.000000e+00 -6.630439e+04
0.000000e+00 -6.513044e+04
0.000000e+00 -6.396223e+04
0.000000e+00 -6.279983e+04
0.000000e+00 -6.164328e+04
0.000000e+00 -6.049264e+04
0.000000e+00 -5.934797e+04
0.000000e+00 -5.820935e+04
0.000000e+00 -5.707685e+04
0.000000e+00 -5.595057e+04
0.000000e+00 -5.483064e+04
0.000000e+00 -5.371718e+04
0.000000e+00 -5.261036e+04
0.000000e+00 -5.151036e+04
0.000000e+00 -5.041740e+04
0.000000e+00 -4.933170e+04
0.000000e+00 -4.825355e+04
0.000000e+00 -4.718323e+04
0.000000e+00 -4.612108e+04
0.000000e+00 -4.506747e+04
0.000000e+00 -4.402277e+04
0.000000e+00 -4.298743e+04
0.000000e+00 -4.196190e+04
0.000000e+00 -4.094666e+04
0.000000e+00 -3.994225e+04
0.000000e+00 -3.894920e+04
0.000000e+00 -3.796809e+04
0.000000e+00 -3.699954e+04
0.000000e+00 -3.604418e+04
0.000000e+00 -3.510266e+04
0.000000e+00 -3.417567e+04
0.000000e+00 -3.326391e+04
0.000000e+00 -3.236810e+04
0.000000e+00 -3.148897e+04
0.000000e+00 -3.062729e+04
0.000000e+00 -2.978382e+04
0.000000e+00 -2.895934e+04
0.000000e+00 -2.815463e+04
0.000000e+00 -2.737049e+04
0.000000e+00 -2.660772e+04
0.000000e+00 -2.586711e+04
0.000000e+00 -2.514946e+04
0.000000e+00 -2.445558e+04
0.000000e+00 -2.378624e+04
0.000000e+00 -2.314224e+04
0.000000e+00 -2.252434e+04
0.000000e+00 -2.193332e+04
0.000000e+00 -2.136993e+04
0.000000e+00 -2.083491e+04
0.000000e+00 -2.032897e+04
0.000000e+00 -1.985282e+04
0.000000e+00 -1.940715e+04
0.000000e+00 -1.899263e+04
0.000000e+00 -1.860988e+04
0.000000e+00 -1.825955e+04
0.000000e+00 -1.794222e+04
0.000000e+00 -1.765846e+04
0.000000e+00 -1.740882e+04
0.000000e+00 -1.719382e+04
0.000000e+00 -1.701396e+04
0.000000e+00 -1.686970e+04
0.000000e+00 -1.676148e+04
0.000000e+00 -1.668970e+04
0.000000e+00 -1.665475e+04
0.000000e+00 -1.665698e+04
0.000000e+00 -1.669672e+04
0.000000e+00 -1.677426e+04
0.000000e+00 -1.688985e+04
0.000000e+00 -1.704375e+04
0.000000e+00 -1.723615e+04
0.000000e+00 -1.746723e+04
0.000000e+00 -1.773714e+04
0.000000e+00 -1.804599e+04
0.000000e+00 -1.839388e+04
0.000000e+00 -1.878087e+04
0.000000e+00 -1.920698e+04
0.000000e+00 -1.967221e+04
0.000000e+00 -2.017655e+04
0.000000e+00 -2.071992e+04
0.000000e+00 -2.130224e+04
0.000000e+00 -2.192340e+04
0.000000e+00 -2.258324e+04
0.000000e+00 -2.328159e+04
0.000000e+00 -2.401824e+04
0.000000e+00 -2.479295e+04
0.000000e+00 -2.560545e+04
0.000000e+00 -2.645544e+04
0.000000e+00 -2.734258e+04
0.000000e+00 -2.826651e+04
0.000000e+00 -2.922682e+04
0.000000e+00 -3.022309e+04
0.000000e+00 -3.125483e+04
0.000000e+00 -3.232155e+04
0.000000e+00 -3.342270e+04
0.000000e+00 -3.455772e+04
0.000000e+00 -3.572597e+04
0.000000e+00 -3.692682e+04
0.000000e+00 -3.815957e+04
0.000000e+00 -3.942349e+04
0.000000e+00 -4.071780e+04
0.000000e+00 -4.204169e+04
0.000000e+00 -4.339432e+04
0.000000e+00 -4.477477e+04
0.000000e+00 -4.618212e+04
0.000000e+00 -4.761538e+04
0.000000e+00 -4.907353e+04
0.000000e+00 -5.055548e+04
0.000000e+00 -5.206013e+04
0.000000e+00 -5.358632e+04
0.000000e+00 -5.513284e+04
0.000000e+00 -5.669844e+04
0.000000e+00 -5.828182e+04
0.000000e+00 -5.988166e+04
0.000000e+00 -6.149655e+04
0.000000e+00 -6.312509e+04
0.000000e+00 -6.476580e+04
0.000000e+00 -6.641717e+04
0.000000e+00 -6.807764e+04
0.000000e+00 -6.974563e+04
0.000000e+00 -7.141950e+04
0.000000e+00 -7.309760e+04
0.000000e+00 -7.477820e+04
0.000000e+00 -7.645958e+04
0.000000e+00 -7.813998e+04
0.000000e+00 -7.981758e+04
0.000000e+00 -8.149057e+04
0.000000e+00 -8.315710e+04
0.000000e+00 -8.481529e+04
0.000000e+00 -8.646325e+04
0.000000e+00 -8.809908e+04
0.000000e+00 -8.972085e+04
0.000000e+00 -9.132663e+04
0.000000e+00 -9.291448e+04
0.000000e+00 -9.448247e+04
0.000000e+00 -9.602864e+04
0.000000e+00 -9.755107e+04
0.000000e+00 -9.904783e+04
0.000000e+00 -1.005170e+05
0.000000e+00 -1.019567e+05
0.000000e+00 -1.033649e+05
0.000000e+00 -1.047400e+05
0.000000e+00 -1.060800e+05
0.000000e+00 -1.073831e+05
0.000000e+00 -1.086476e+05
0.000000e+00 -1.098718e+05
0.000000e+00 -1.110539e+05
0.000000e+00 -1.121924e+05
0.000000e+00 -1.132857e+05
0.000000e+00 -1.143322e+05
0.000000e+00 -1.153305e+05
0.000000e+00 -1.162793e+05
0.000000e+00 -1.171771e+05
0.000000e+00 -1.180228e+05
0.000000e+00 -1.188151e+05
0.000000e+00 -1.195530e+05
0.000000e+00 -1.202354e+05
0.000000e+00 -1.208615e+05
0.000000e+00 -1.214303e+05
0.000000e+00 -1.219411e+05
0.000000e+00 -1.223933e+05
0.000000e+00 -1.227862e+05
0.000000e+00 -1.231194e+05
0.000000e+00 -1.233926e+05
0.000000e+00 -1.236054e+05
0.000000e+00 -1.237576e+05
0.000000e+00 -1.238492e+05
0.000000e+00 -1.238802e+05
0.000000e+00 -1.238508e+05
0.000000e+00 -1.237610e+05
0.000000e+00 -1.236114e+05
0.000000e+00 -1.234022e+05
0.000000e+00 -1.231339e+05
0.000000e+00 -1.228073e+05
0.000000e+00 -1.224230e+05
0.000000e+00 -1.219819e+05
0.000000e+00 -1.214847e+05
0.000000e+00 -1.209325e+05
0.000000e+00 -1.203263e+05
0.000000e+00 -1.196674e+05
0.000000e+00 -1.189568e+05
0.000000e+00 -1.181960e+05
0.000000e+00 -1.173863e+05
0.000000e+00 -1.165291e+05
0.000000e+00 -1.156260e+05
0.000000e+00 -1.146785e+05
0.000000e+00 -1.136882e+05
0.000000e+00 -1.126568e+05
0.000000e+00 -1.115861e+05
0.000000e+00 -1.104777e+05
0.000000e+00 -1.093335e+05
0.000000e+00 -1.081553e+05
0.000000e+00 -1.069450e+05
0.000000e+00 -1.057044e+05
0.000000e+00 -1.044354e+05
0.000000e+00 -1.031399e+05
0.000000e+00 -1.018199e+05
